the one corresponding to	[DT, CD, JJ, TO]	33
graph in which the	[NN, IN, WDT, DT]	33
categories according to the	[NNS, VBG, TO, DT]	33
topic distribution of the	[NN, NN, IN, DT]	33
using a linear model	[VBG, DT, NN, NN]	33
however it must be	[RB, PRP, MD, VB]	33
precision at the cost	[NN, IN, DT, NN]	33
paper this paper describes	[NN, DT, NN, VBZ]	33
task is to decide	[NN, VBZ, TO, VB]	33
features are presented in	[NNS, VBP, VBN, IN]	33
in a phrase structure	[IN, DT, NN, NN]	33
at the level we	[IN, DT, NN, PRP]	33
in natural language are	[IN, JJ, NN, VBP]	33
automate the process of	[NN, DT, NN, IN]	33
which the word occurs	[WDT, DT, NN, VBZ]	33
paper proposes an approach	[NN, VBZ, DT, NN]	33
that we have access	[IN, PRP, VBP, NN]	33
very high level of	[RB, JJ, NN, IN]	33
validation and test sets	[NN, CC, NN, NNS]	33
structure of each sentence	[NN, IN, DT, NN]	33
for example the average	[IN, NN, DT, NN]	33
is identified by a	[VBZ, VBN, IN, DT]	33
tuned on development data	[VBN, IN, NN, NNS]	33
heuristics based on the	[NNS, VBN, IN, DT]	33
income retired joint for	[NN, VBD, JJ, IN]	33
is further complicated by	[VBZ, RB, VBN, IN]	33
each of these languages	[DT, IN, DT, NNS]	33
machine learning methods and	[NN, VBG, NNS, CC]	33
is to recognize the	[VBZ, TO, VB, DT]	33
as its input and	[IN, PRP$, NN, CC]	33
should be assigned a	[MD, VB, VBN, DT]	33
for language modeling and	[IN, NN, NN, CC]	33
a good understanding of	[DT, JJ, NN, IN]	33
page of an article	[NN, IN, DT, NN]	33
to a target domain	[TO, DT, NN, NN]	33
in this journal indicate	[IN, DT, NN, VBP]	33
value based on the	[NN, VBN, IN, DT]	33
the most common of	[DT, RBS, JJ, IN]	33
in the approach we	[IN, DT, NN, PRP]	33
the difference between this	[DT, NN, IN, DT]	33
output in this paper	[NN, IN, DT, NN]	33
can be summarized in	[MD, VB, VBN, IN]	33
have also demonstrated that	[VBP, RB, VBN, IN]	33
system there is a	[NN, EX, VBZ, DT]	33
current word and the	[JJ, NN, CC, DT]	33
a subset of documents	[DT, NN, IN, NNS]	33
previous work in that	[JJ, NN, IN, WDT]	33
these results confirm the	[DT, NNS, VBP, DT]	33
growth in the number	[NN, IN, DT, NN]	33
of information retrieval and	[IN, NN, NN, CC]	33
terms of recall precision	[NNS, IN, NN, NN]	33
in the input space	[IN, DT, NN, NN]	33
paper we analyze the	[NN, PRP, VBP, DT]	33
evaluated against the gold	[VBN, IN, DT, NN]	33
into statistical machine translation	[IN, JJ, NN, NN]	33
been used to identify	[VBN, VBN, TO, VB]	33
the degree of lexical	[DT, NN, IN, JJ]	33
we repeated the experiment	[PRP, VBD, DT, NN]	33
extracted from training data	[VBN, IN, NN, NNS]	33
the theme of a	[DT, NN, IN, DT]	33
required to produce a	[VBN, TO, VB, DT]	33
not distinguish between different	[RB, VB, IN, JJ]	33
of the individual components	[IN, DT, JJ, NNS]	33
comparison we use the	[NN, PRP, VBP, DT]	33
the proportions of the	[DT, NNS, IN, DT]	33
however in most cases	[RB, IN, JJS, NNS]	33
of experiments we used	[IN, NNS, PRP, VBD]	33
main goal was to	[JJ, NN, VBD, TO]	33
be the use of	[VB, DT, NN, IN]	33
described in figure the	[VBN, IN, NN, DT]	33
in an increase of	[IN, DT, NN, IN]	33
our method to other	[PRP$, NN, TO, JJ]	33
based statistical machine translation	[VBN, JJ, NN, NN]	33
as the accuracy of	[IN, DT, NN, IN]	33
the approach proposed here	[DT, NN, VBN, RB]	33
is more effective for	[VBZ, RBR, JJ, IN]	33
in our framework the	[IN, PRP$, NN, DT]	33
be involved in the	[VB, VBN, IN, DT]	33
based on the classification	[VBN, IN, DT, NN]	33
form as well as	[NN, RB, RB, IN]	33
the extraction of semantic	[DT, NN, IN, JJ]	33
our approach to a	[PRP$, NN, TO, DT]	33
model is presented in	[NN, VBZ, VBN, IN]	33
of the contributions of	[IN, DT, NNS, IN]	33
we describe the basic	[PRP, VBP, DT, NN]	33
where the output of	[WRB, DT, NN, IN]	33
these are described in	[DT, VBP, VBN, IN]	33
to have a similar	[TO, VB, DT, JJ]	33
we assume that any	[PRP, VBP, IN, DT]	33
then we can define	[RB, PRP, MD, VB]	33
a language model a	[DT, NN, NN, DT]	33
based on supervised machine	[VBN, IN, JJ, NN]	33
one feature for each	[CD, NN, IN, DT]	33
approach performs better than	[NN, VBZ, JJR, IN]	33
we restricted ourselves to	[PRP, VBN, PRP, TO]	33
the most useful features	[DT, RBS, JJ, NNS]	33
is an essential step	[VBZ, DT, JJ, NN]	33
that will be discussed	[WDT, MD, VB, VBN]	33
of entities and events	[IN, NNS, CC, NNS]	33
particular the use of	[JJ, DT, NN, IN]	33
used in all experiments	[VBN, IN, DT, NNS]	33
section of the wall	[NN, IN, DT, NN]	33
in section we make	[IN, NN, PRP, VBP]	33
change without notice institutions	[NN, IN, NN, NNS]	33
the benefits of a	[DT, NNS, IN, DT]	33
designed to support the	[VBN, TO, VB, DT]	33
task because of the	[NN, IN, IN, DT]	33
cosine similarity between their	[NN, NN, IN, PRP$]	33
respect to the domain	[NN, TO, DT, NN]	33
be positive or negative	[VB, JJ, CC, JJ]	33
system is illustrated in	[NN, VBZ, VBN, IN]	33
is more useful than	[VBZ, RBR, JJ, IN]	33
user s domain knowledge	[NN, VBZ, NN, NN]	33
of the models on	[IN, DT, NNS, IN]	33
has implications for the	[VBZ, NNS, IN, DT]	33
a posterior distribution over	[DT, JJ, NN, IN]	33
tree according to the	[NN, VBG, TO, DT]	33
in its original form	[IN, PRP$, JJ, NN]	33
some of these approaches	[DT, IN, DT, NNS]	33
this approach is also	[DT, NN, VBZ, RB]	33
because the use of	[IN, DT, NN, IN]	33
we assume to be	[PRP, VBP, TO, VB]	33
improvement would be to	[NN, MD, VB, TO]	33
this approach has a	[DT, NN, VBZ, DT]	33
the model that uses	[DT, NN, IN, NNS]	33
refer to the resulting	[VB, TO, DT, VBG]	33
based on a dependency	[VBN, IN, DT, NN]	33
systems there is a	[NNS, EX, VBZ, DT]	33
can be easily extracted	[MD, VB, RB, VBN]	33
entities in the world	[NNS, IN, DT, NN]	33
showed the best performance	[VBD, DT, JJS, NN]	33
for different languages and	[IN, JJ, NNS, CC]	33
use a similar approach	[VB, DT, JJ, NN]	33
to the cosine similarity	[TO, DT, NN, NN]	33
al is based on	[NN, VBZ, VBN, IN]	33
and features based on	[CC, NNS, VBN, IN]	33
discourse representation structures drss	[NN, NN, NNS, .]	33
in our model in	[IN, PRP$, NN, IN]	33
that must be addressed	[WDT, MD, VB, VBN]	33
bionlp shared task kim	[NN, VBD, NN, NN]	33
a simple example is	[DT, JJ, NN, VBZ]	33
the difficult task of	[DT, JJ, NN, IN]	33
that our model performs	[IN, PRP$, NN, NNS]	33
implies that there is	[VBZ, IN, EX, VBZ]	33
subjective and objective sentences	[JJ, CC, JJ, NNS]	33
contain more information than	[VB, JJR, NN, IN]	33
of the input query	[IN, DT, NN, NN]	33
this does not affect	[DT, VBZ, RB, VB]	33
we then compared the	[PRP, RB, VBD, DT]	33
similarity between two strings	[NN, IN, CD, NNS]	33
attempt to capture the	[NN, TO, VB, DT]	33
by the following examples	[IN, DT, VBG, NNS]	33
based on the properties	[VBN, IN, DT, NNS]	33
according to landis and	[VBG, TO, NN, CC]	33
use them as features	[VB, PRP, IN, NNS]	33
the article may be	[DT, NN, MD, VB]	33
features are important for	[NNS, VBP, JJ, IN]	33
paper presents an unsupervised	[NN, VBZ, DT, JJ]	33
explore the space of	[VB, DT, NN, IN]	33
by the authors in	[IN, DT, NNS, IN]	33
the development data is	[DT, NN, NNS, VBZ]	33
refers to the fact	[VBZ, TO, DT, NN]	33
et in section we	[FW, IN, NN, PRP]	33
for example the syntactic	[IN, NN, DT, NN]	33
no overlap between the	[DT, NN, IN, DT]	33
very high precision and	[RB, JJ, NN, CC]	33
on the polarity of	[IN, DT, NN, IN]	33
used as a standard	[VBN, IN, DT, NN]	33
be associated with an	[VB, VBN, IN, DT]	33
of several types of	[IN, JJ, NNS, IN]	33
the resulting tree is	[DT, VBG, NN, VBZ]	33
of the entries of	[IN, DT, NNS, IN]	33
then used to extract	[RB, VBN, TO, VB]	33
a drawback of this	[DT, NN, IN, DT]	33
may not be present	[MD, RB, VB, JJ]	33
relative error reduction over	[JJ, NN, NN, IN]	33
the graph and the	[DT, NN, CC, DT]	33
defined as follows definition	[VBN, IN, VBZ, NN]	33
want to refer to	[VB, TO, VB, TO]	33
systems were required to	[NNS, VBD, VBN, TO]	33
it is commonly used	[PRP, VBZ, RB, VBN]	33
joint syntactic and semantic	[JJ, NN, CC, JJ]	33
occurring in the context	[VBG, IN, DT, NN]	33
is particularly well suited	[VBZ, RB, RB, VBN]	33
an antecedent in the	[DT, NN, IN, DT]	33
the translation quality we	[DT, NN, NN, PRP]	33
as a first attempt	[IN, DT, JJ, NN]	33
small but statistically significant	[JJ, CC, RB, JJ]	33
in the sentence thus	[IN, DT, NN, RB]	33
between the positive and	[IN, DT, JJ, CC]	33
code and copyright notice	[NN, CC, NN, NN]	33
could be regarded as	[MD, VB, VBN, IN]	33
the intended referent and	[DT, JJ, NN, CC]	33
it may be beneficial	[PRP, MD, VB, JJ]	33
use of a set	[NN, IN, DT, NN]	33
results are given for	[NNS, VBP, VBN, IN]	33
not be represented in	[RB, VB, VBN, IN]	33
in this experiment are	[IN, DT, NN, VBP]	33
over a variety of	[IN, DT, NN, IN]	33
detailed in section the	[VBN, IN, NN, DT]	33
in line of figure	[IN, NN, IN, NN]	33
the system the results	[DT, NN, DT, NNS]	33
as a synonym for	[IN, DT, NN, IN]	33
the system searches for	[DT, NN, NNS, IN]	33
the first two features	[DT, JJ, CD, NNS]	33
important observation is that	[JJ, NN, VBZ, IN]	33
to perform sentiment analysis	[TO, VB, NN, NN]	33
more consistent with the	[RBR, JJ, IN, DT]	33
for example using a	[IN, NN, VBG, DT]	33
as a generative model	[IN, DT, JJ, NN]	33
applying it to a	[VBG, PRP, TO, DT]	33
in a practical setting	[IN, DT, JJ, NN]	33
the unit of analysis	[DT, NN, IN, NN]	33
for example even if	[IN, NN, RB, IN]	33
input and output are	[NN, CC, NN, VBP]	33
we want to obtain	[PRP, VBP, TO, VB]	33
that the proposed methods	[IN, DT, VBN, NNS]	33
that can account for	[WDT, MD, VB, IN]	33
et al constructed a	[FW, NN, VBD, DT]	33
from the speech recognition	[IN, DT, NN, NN]	33
the set of observed	[DT, NN, IN, VBN]	33
terms found in the	[NNS, VBD, IN, DT]	33
compare the impact of	[VB, DT, NN, IN]	33
for this experiment the	[IN, DT, NN, DT]	33
the efficiency of a	[DT, NN, IN, DT]	33
prepositional phrase pp attachment	[JJ, NN, RP, NN]	33
to determine the final	[TO, VB, DT, JJ]	33
in a uniform manner	[IN, DT, JJ, NN]	33
describe the features used	[VB, DT, NNS, VBN]	33
which have been previously	[WDT, VBP, VBN, RB]	33
features can not be	[NNS, MD, RB, VB]	33
can conclude that our	[MD, VB, IN, PRP$]	33
was to produce a	[VBD, TO, VB, DT]	33
the journal should write	[DT, NN, MD, VB]	33
and more importantly the	[CC, RBR, RB, DT]	33
the relation for example	[DT, NN, IN, NN]	33
to assign labels to	[TO, VB, NNS, TO]	33
for example a question	[IN, NN, DT, NN]	33
a system for extracting	[DT, NN, IN, VBG]	33
some of the characteristics	[DT, IN, DT, NNS]	33
for each language is	[IN, DT, NN, VBZ]	33
are interested in identifying	[VBP, JJ, IN, VBG]	33
asian languages such as	[JJ, NNS, JJ, IN]	33
for the accuracy of	[IN, DT, NN, IN]	33
for tuning and testing	[IN, NN, CC, VBG]	33
with a natural language	[IN, DT, JJ, NN]	33
the dependence of the	[DT, NN, IN, DT]	33
languages there is a	[NNS, EX, VBZ, DT]	33
graph shown in figure	[NN, VBN, IN, NN]	33
be labeled with a	[VB, VBN, IN, DT]	33
representing the semantics of	[VBG, DT, NNS, IN]	33
model is expected to	[NN, VBZ, VBN, TO]	33
important to have a	[JJ, TO, VB, DT]	33
thus in this paper	[RB, IN, DT, NN]	33
we thank anonymous reviewers	[PRP, VBP, JJ, NNS]	33
of the information extraction	[IN, DT, NN, NN]	33
methods can not be	[NNS, MD, RB, VB]	33
the semantic relations among	[DT, JJ, NNS, IN]	33
for a target language	[IN, DT, NN, NN]	33
of the same underlying	[IN, DT, JJ, VBG]	33
in a feature vector	[IN, DT, NN, NN]	33
readers of this journal	[NNS, IN, DT, NN]	33
indicate that the system	[VBP, IN, DT, NN]	32
the potential utility of	[DT, JJ, NN, IN]	32
the system the user	[DT, NN, DT, NN]	32
is potentially useful for	[VBZ, RB, JJ, IN]	32
were similar to the	[VBD, JJ, TO, DT]	32
in the third section	[IN, DT, JJ, NN]	32
the model should be	[DT, NN, MD, VB]	32
the error analysis we	[DT, NN, NN, PRP]	32
suitable for this task	[JJ, IN, DT, NN]	32
paper presents a approach	[NN, NNS, DT, NN]	32
relate to one another	[VB, TO, CD, DT]	32
the amount of overlap	[DT, NN, IN, NN]	32
we evaluate our proposed	[PRP, VB, PRP$, VBN]	32
the translation quality in	[DT, NN, NN, IN]	32
want to ensure that	[VBP, TO, VB, IN]	32
p in terms of	[NN, IN, NNS, IN]	32
been used to model	[VBN, VBN, TO, VB]	32
a complete analysis of	[DT, JJ, NN, IN]	32
the smt system the	[DT, NN, NN, DT]	32
number of bits required	[NN, IN, NNS, VBN]	32
need to be defined	[NN, TO, VB, VBN]	32
the sequential nature of	[DT, JJ, NN, IN]	32
a referring expression is	[DT, VBG, NN, VBZ]	32
the interpretation of this	[DT, NN, IN, DT]	32
take advantage of existing	[VB, NN, IN, VBG]	32
languages in this section	[NNS, IN, DT, NN]	32
and standard deviation for	[CC, JJ, NN, IN]	32
were presented in random	[VBD, VBN, IN, JJ]	32
estimated on the training	[VBN, IN, DT, NN]	32
from the current state	[IN, DT, JJ, NN]	32
given sequence of words	[VBN, NN, IN, NNS]	32
for more information about	[IN, JJR, NN, IN]	32
is significantly larger than	[VBZ, RB, JJR, IN]	32
an estimate for the	[DT, NN, IN, DT]	32
a relative clause and	[DT, JJ, NN, CC]	32
an additional advantage of	[DT, JJ, NN, IN]	32
a translation model for	[DT, NN, NN, IN]	32
both automatic and manual	[DT, JJ, CC, NN]	32
for each user we	[IN, DT, NN, PRP]	32
in many different languages	[IN, JJ, JJ, NNS]	32
predicting the quality of	[VBG, DT, NN, IN]	32
the dependency parse of	[DT, NN, NN, IN]	32
similar to previous work	[JJ, TO, JJ, NN]	32
was achieved by the	[VBD, VBN, IN, DT]	32
euromatrixplus project funded by	[JJ, NN, VBN, IN]	32
emotional state of the	[JJ, NN, IN, DT]	32
we also require that	[PRP, RB, VBP, IN]	32
our approach we used	[PRP$, NN, PRP, VBD]	32
instance in the following	[NN, IN, DT, VBG]	32
partition the set of	[NN, DT, NN, IN]	32
in section below we	[IN, NN, IN, PRP]	32
we now describe a	[PRP, RB, VBP, DT]	32
in terms of in	[IN, NNS, IN, IN]	32
we see a similar	[PRP, VBP, DT, JJ]	32
and a feature vector	[CC, DT, NN, NN]	32
the following experiments the	[DT, VBG, NNS, DT]	32
independent of the other	[JJ, IN, DT, JJ]	32
may be more likely	[MD, VB, RBR, JJ]	32
the results when using	[DT, NNS, WRB, VBG]	32
the word error rates	[DT, NN, NN, NNS]	32
recall of and precision	[NN, IN, CC, NN]	32
have access to all	[VB, NN, TO, DT]	32
the optimal parameter settings	[DT, JJ, NN, NNS]	32
easily extended to other	[RB, VBN, TO, JJ]	32
approach that can be	[NN, WDT, MD, VB]	32
set of entity types	[NN, IN, NN, NNS]	32
we use the language	[PRP, VBP, DT, NN]	32
equal to the size	[JJ, TO, DT, NN]	32
reason for this difference	[NN, IN, DT, NN]	32
the system is an	[DT, NN, VBZ, DT]	32
probability of a translation	[NN, IN, DT, NN]	32
that can be processed	[WDT, MD, VB, VBN]	32
selects the most probable	[NNS, DT, RBS, JJ]	32
the gold standard parse	[DT, JJ, NN, NN]	32
us to reduce the	[PRP, TO, VB, DT]	32
of the references and	[IN, DT, NNS, CC]	32
were estimated from the	[VBD, VBN, IN, DT]	32
the compositional nature of	[DT, JJ, NN, IN]	32
demonstrate the effect of	[VB, DT, NN, IN]	32
probabilities in order to	[NNS, IN, NN, TO]	32
according to their frequencies	[VBG, TO, PRP$, NNS]	32
by trial and error	[IN, NN, CC, NN]	32
assigned to a given	[VBN, TO, DT, VBN]	32
application of the method	[NN, IN, DT, NN]	32
morphological analysis and generation	[JJ, NN, CC, NN]	32
that contained at least	[IN, VBD, IN, JJS]	32
the two languages for	[DT, CD, NNS, IN]	32
based on the linear	[VBN, IN, DT, NN]	32
the set of corresponding	[DT, NN, IN, JJ]	32
with respect to precision	[IN, NN, TO, NN]	32
set of discourse relations	[NN, IN, NN, NNS]	32
also refer to the	[RB, VBP, TO, DT]	32
were likely to be	[VBD, JJ, TO, VB]	32
because of the differences	[IN, IN, DT, NNS]	32
to be more efficient	[TO, VB, RBR, JJ]	32
the period of time	[DT, NN, IN, NN]	32
about the domain and	[IN, DT, NN, CC]	32
of the errors the	[IN, DT, NNS, DT]	32
the one reported in	[DT, CD, VBD, IN]	32
thus we can use	[RB, PRP, MD, VB]	32
classification accuracy over the	[NN, NN, IN, DT]	32
within a context window	[IN, DT, NN, NN]	32
information in this work	[NN, IN, DT, NN]	32
a complex set of	[DT, JJ, NN, IN]	32
performance gap between the	[NN, NN, IN, DT]	32
is organized in the	[VBZ, VBN, IN, DT]	32
for example the subject	[IN, NN, DT, NN]	32
in this example are	[IN, DT, NN, VBP]	32
further insight into the	[JJ, NN, IN, DT]	32
however that it is	[RB, IN, PRP, VBZ]	32
would like to stress	[MD, VB, TO, VB]	32
the results from a	[DT, NNS, IN, DT]	32
new domains and languages	[JJ, NNS, CC, NNS]	32
and a comparison of	[CC, DT, NN, IN]	32
discuss in the next	[VB, IN, DT, JJ]	32
the phrase table with	[DT, NN, NN, IN]	32
the process of producing	[DT, NN, IN, VBG]	32
preliminary experiments on the	[JJ, NNS, IN, DT]	32
users to interact with	[NNS, TO, VB, IN]	32
the task of annotating	[DT, NN, IN, VBG]	32
does not provide the	[VBZ, RB, VB, DT]	32
the appropriate set of	[DT, JJ, NN, IN]	32
the system as well	[DT, NN, RB, RB]	32
provide a brief description	[VB, DT, JJ, NN]	32
pos tagging named entity	[NNS, VBG, VBN, NN]	32
an indefinite noun phrase	[DT, JJ, NN, NN]	32
be able to interpret	[VB, JJ, TO, VB]	32
that the difficulty of	[IN, DT, NN, IN]	32
significantly more accurate than	[RB, RBR, JJ, IN]	32
to the output layer	[TO, DT, NN, NN]	32
presented a system that	[VBN, DT, NN, WDT]	32
allows us to infer	[VBZ, PRP, TO, VB]	32
a linear model with	[DT, NN, NN, IN]	32
a sum over all	[DT, NN, IN, PDT]	32
the source domain data	[DT, NN, NN, NNS]	32
the dependency structures of	[DT, NN, NNS, IN]	32
consist of the following	[VB, IN, DT, VBG]	32
an approximation of a	[DT, NN, IN, DT]	32
data needs to be	[NNS, NNS, TO, VB]	32
input from the user	[NN, IN, DT, NN]	32
a reformulation of the	[DT, NN, IN, DT]	32
experiments and the results	[NNS, CC, DT, NNS]	32
this data set was	[DT, NN, NN, VBD]	32
studied in the literature	[VBN, IN, DT, NN]	32
from the process of	[IN, DT, NN, IN]	32
which does not depend	[WDT, VBZ, RB, VB]	32
using a conditional random	[VBG, DT, JJ, NN]	32
the model is applied	[DT, NN, VBZ, VBN]	32
we refer the interested	[PRP, VBP, DT, JJ]	32
has been used previously	[VBZ, VBN, VBN, RB]	32
in close proximity to	[IN, JJ, NN, TO]	32
al for an overview	[NN, IN, DT, NN]	32
on the input sentence	[IN, DT, NN, NN]	32
the representation of knowledge	[DT, NN, IN, NN]	32
the important role of	[DT, JJ, NN, IN]	32
eliminates the need to	[NNS, DT, NN, TO]	32
to english translation task	[TO, VB, NN, NN]	32
the source domain to	[DT, NN, NN, TO]	32
to extract information about	[TO, VB, NN, IN]	32
in a language like	[IN, DT, NN, IN]	32
error rate is the	[NN, NN, VBZ, DT]	32
difference in the performance	[NN, IN, DT, NN]	32
small improvement over the	[JJ, NN, IN, DT]	32
for each language for	[IN, DT, NN, IN]	32
of features and their	[IN, NNS, CC, PRP$]	32
syntactic function of the	[JJ, NN, IN, DT]	32
we thus conclude that	[PRP, RB, VBP, IN]	32
as the inverse of	[IN, DT, NN, IN]	32
be identified as a	[VB, VBN, IN, DT]	32
also report the results	[RB, VB, DT, NNS]	32
be noted that while	[VB, VBN, IN, IN]	32
otherwise be impossible contributions	[RB, VB, JJ, NNS]	32
for a more general	[IN, DT, RBR, JJ]	32
the experiments of this	[DT, NNS, IN, DT]	32
the other is based	[DT, JJ, VBZ, VBN]	32
because of the relatively	[IN, IN, DT, RB]	32
occurrences of the verb	[NNS, IN, DT, NN]	32
the models of the	[DT, NNS, IN, DT]	32
of reducing the number	[IN, VBG, DT, NN]	32
as the geometric mean	[IN, DT, JJ, NN]	32
when evaluated on a	[WRB, VBN, IN, DT]	32
in the entry for	[IN, DT, NN, IN]	32
lexical entries and the	[JJ, NNS, CC, DT]	32
in the above case	[IN, DT, JJ, NN]	32
the concepts that are	[DT, NNS, WDT, VBP]	32
the same language model	[DT, JJ, NN, NN]	32
each category in the	[DT, NN, IN, DT]	32
assumption is that if	[NN, VBZ, IN, IN]	32
was manually annotated with	[VBD, RB, VBN, IN]	32
a system would be	[DT, NN, MD, VB]	32
in section the task	[IN, NN, DT, NN]	32
model that is based	[NN, WDT, VBZ, VBN]	32
of finite state automata	[IN, JJ, NN, NN]	32
a fundamental task in	[DT, JJ, NN, IN]	32
instead we focus on	[RB, PRP, VB, IN]	32
joint chinese word segmentation	[JJ, JJ, NN, NN]	32
large amount of annotated	[JJ, NN, IN, VBN]	32
the traditional notion of	[DT, JJ, NN, IN]	32
work on this project	[NN, IN, DT, NN]	32
refers to the set	[VBZ, TO, DT, NN]	32
are undirected graphical models	[VBP, JJ, JJ, NNS]	32
syntactic form of the	[JJ, NN, IN, DT]	32
we can describe the	[PRP, MD, VB, DT]	32
belonging to a particular	[VBG, TO, DT, JJ]	32
of the categories and	[IN, DT, NNS, CC]	32
moreover we show that	[RB, PRP, VBP, IN]	32
a specific number of	[DT, JJ, NN, IN]	32
a decision tree model	[DT, NN, NN, NN]	32
compare the number of	[VB, DT, NN, IN]	32
is an example for	[VBZ, DT, NN, IN]	32
there is a sequence	[EX, VBZ, DT, NN]	32
is able to exploit	[VBZ, JJ, TO, VB]	32
in general in the	[IN, JJ, IN, DT]	32
portions of the input	[NNS, IN, DT, NN]	32
material should be received	[NN, MD, VB, VBN]	32
an entity can be	[DT, NN, MD, VB]	32
efficient in terms of	[JJ, IN, NNS, IN]	32
for use in laboratories	[IN, NN, IN, NNS]	32
corpus figure shows the	[JJ, NN, VBZ, DT]	32
our annotation scheme is	[PRP$, NN, NN, VBZ]	32
maximizes the conditional probability	[VBZ, DT, JJ, NN]	32
improvement of percentage points	[NN, IN, NN, NNS]	32
the source sentence s	[DT, NN, NN, VBZ]	32
on the experimental results	[IN, DT, JJ, NNS]	32
difficulty of the problem	[NN, IN, DT, NN]	32
we performed an analysis	[PRP, VBD, DT, NN]	32
based on the principles	[VBN, IN, DT, NNS]	32
aim of the project	[NN, IN, DT, NN]	32
to the maximum likelihood	[TO, DT, JJ, NN]	32
could not be applied	[MD, RB, VB, VBN]	32
we also applied the	[PRP, RB, VBD, DT]	32
is we assume that	[VBZ, PRP, VBP, IN]	32
these rules are applied	[DT, NNS, VBP, VBN]	32
the core part of	[DT, NN, NN, IN]	32
the use of computers	[DT, NN, IN, NNS]	32
and promotional purposes for	[CC, JJ, NNS, IN]	32
the most relevant sentences	[DT, RBS, JJ, NNS]	32
used to illustrate the	[VBN, TO, VB, DT]	32
because it provides a	[IN, PRP, VBZ, DT]	32
section we will give	[NN, PRP, MD, VB]	32
presents the user with	[VBZ, DT, NN, IN]	32
performance when compared to	[NN, WRB, VBN, TO]	32
possible to extend the	[JJ, TO, VB, DT]	32
the joint workshop on	[DT, JJ, NN, IN]	32
journal wsj portion of	[NN, VBD, NN, IN]	32
the terms from the	[DT, NNS, IN, DT]	32
only differ in the	[RB, VBP, IN, DT]	32
in examples such as	[IN, NNS, JJ, IN]	32
number of methods have	[NN, IN, NNS, VBP]	32
to the degree that	[TO, DT, NN, WDT]	32
in the furniture domain	[IN, DT, NN, NN]	32
a variety of data	[DT, NN, IN, NNS]	32
languages in addition to	[NNS, IN, NN, TO]	32
as a general rule	[IN, DT, JJ, NN]	32
we have manually annotated	[PRP, VBP, RB, VBN]	32
of information and the	[IN, NN, CC, DT]	32
for the association for	[IN, DT, NN, IN]	32
and thus may be	[CC, RB, MD, VB]	32
has been noted in	[VBZ, VBN, VBN, IN]	32
the paper we describe	[DT, NN, PRP, VBP]	32
the constraint that a	[DT, NN, IN, DT]	32
previous version of the	[JJ, NN, IN, DT]	32
in the sequence and	[IN, DT, NN, CC]	32
described in section of	[VBN, IN, NN, IN]	32
its content but it	[PRP$, NN, CC, PRP]	32
the research community and	[DT, NN, NN, CC]	32
the output generated by	[DT, NN, VBN, IN]	32
the source domain the	[DT, NN, NN, DT]	32
to determine the order	[TO, VB, DT, NN]	32
this study we are	[DT, NN, PRP, VBP]	32
the understanding of a	[DT, NN, IN, DT]	32
associated with the head	[VBN, IN, DT, NN]	32
is thus able to	[VBZ, RB, JJ, TO]	32
a discourse relation is	[DT, NN, NN, VBZ]	32
in the learning phase	[IN, DT, NN, NN]	32
to the work presented	[TO, DT, NN, VBN]	32
illustrated in the example	[VBN, IN, DT, NN]	32
annotated a corpus of	[VBN, DT, NN, IN]	32
more likely to find	[RBR, JJ, TO, VB]	32
the euromatrixplus project funded	[DT, JJ, NN, VBN]	32
precision of the extracted	[NN, IN, DT, VBN]	32
a word alignment between	[DT, NN, NN, IN]	32
this work we assume	[DT, NN, PRP, VBP]	32
tasks buchholz and marsi	[NNS, NN, CC, NN]	32
motivate the use of	[VBP, DT, NN, IN]	32
amount of available training	[NN, IN, JJ, NN]	32
the annotation scheme used	[DT, NN, NN, VBN]	32
the hypothesis in the	[DT, NN, IN, DT]	32
interpretation of natural language	[NN, IN, JJ, NN]	32
of information available in	[IN, NN, JJ, IN]	32
comparative analysis of the	[JJ, NN, IN, DT]	32
describes a set of	[VBZ, DT, NN, IN]	32
for each relation and	[IN, DT, NN, CC]	32
the shared task this	[DT, VBN, NN, DT]	32
not attested in the	[RB, VBN, IN, DT]	32
we first focus on	[PRP, JJ, NN, IN]	32
this is reflected by	[DT, VBZ, VBN, IN]	32
shared task on automatic	[VBN, NN, IN, JJ]	32
accuracy of and the	[NN, IN, CC, DT]	32
the relative scope of	[DT, JJ, NN, IN]	32
which is motivated by	[WDT, VBZ, VBN, IN]	32
one instance of the	[CD, NN, IN, DT]	32
if we define the	[IN, PRP, VB, DT]	32
model so that it	[NN, RB, IN, PRP]	32
best performance of the	[JJS, NN, IN, DT]	32
tasks we use the	[NNS, PRP, VBP, DT]	32
what percentage of the	[WP, NN, IN, DT]	32
is no statistically significant	[VBZ, DT, RB, JJ]	32
process of determining the	[NN, IN, VBG, DT]	32
based on a comparison	[VBN, IN, DT, NN]	32
and therefore is not	[CC, RB, VBZ, RB]	32
of a language with	[IN, DT, NN, IN]	32
the previous word and	[DT, JJ, NN, CC]	32
tend to be semantically	[VB, TO, VB, RB]	32
in particular we define	[IN, JJ, PRP, VB]	32
the user to perform	[DT, NN, TO, VB]	32
impossible contributions may be	[JJ, NNS, MD, VB]	32
set of features extracted	[VBN, IN, NNS, VBN]	32
however we observe that	[RB, PRP, VBP, IN]	32
the subjects and objects	[DT, NNS, CC, NNS]	32
